collision_policy,degradation_strength,n_agents,n_arms,agent_to_arm_ratio,arms_per_agent,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,2,1000,606681.3365299063,6066.813365299063,1.0,288.3722185537891
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,3,1000,603302.814266077,6033.02814266077,1.0,268.9762974997444
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,4,1000,606024.5286734321,6060.245286734321,1.0,275.28225757299936
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,5,1000,605413.4300935046,6054.134300935046,1.0,280.41284843010106
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,6,1000,606941.3763232138,6069.413763232138,1.0,286.7561957240716
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,7,1000,606563.0029705899,6065.630029705899,1.0,293.99924045006605
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,8,1000,604959.2194912896,6049.592194912896,1.0,290.6044804745381
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,9,1000,606609.7406404032,6066.097406404032,1.0,297.6966451542731
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,10,1000,605657.9455097577,6056.579455097577,1.0,319.70486057042217
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,11,1000,604562.6573624607,6045.626573624608,1.0,278.5951684113445
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,12,1000,606288.4027378127,6062.884027378127,1.0,290.0516230175938
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,13,1000,607261.9575871137,6072.619575871137,1.0,256.8201944263414
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,14,1000,608579.0570295407,6085.790570295407,1.0,320.6601491814284
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,15,1000,603880.367751455,6038.80367751455,1.0,277.3687428639606
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,16,1000,607370.6606633489,6073.706606633488,1.0,306.1723325231645
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,17,1000,610187.5250144158,6101.875250144159,1.0,306.7529149874615
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,18,1000,605286.1423423318,6052.861423423318,1.0,269.0806081956087
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,19,1000,605615.9671620318,6056.159671620318,1.0,288.12790123471353
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,20,1000,607371.668375939,6073.71668375939,1.0,299.9290606900087
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,21,1000,605151.059072713,6051.51059072713,1.0,276.29831974448666
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,22,1000,605100.1089495694,6051.001089495694,1.0,267.7974863993073
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,23,1000,605308.0814897915,6053.080814897915,1.0,284.9504479908723
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,24,1000,606139.9202418143,6061.399202418143,1.0,256.5013845272107
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,25,1000,603990.9514916495,6039.909514916495,1.0,276.886541815369
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,26,1000,607486.5626487221,6074.865626487221,1.0,279.01324355543744
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,27,1000,608195.5485637153,6081.955485637153,1.0,308.9531413965375
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,28,1000,605454.0795860564,6054.540795860564,1.0,265.5525903911969
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,29,1000,608572.8710816912,6085.728710816912,1.0,336.1552245569767
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,30,1000,605872.7319094585,6058.727319094585,1.0,287.69388357532426
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,31,1000,606748.2078561698,6067.482078561698,1.0,288.69093810015573
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,32,1000,607057.5438921921,6070.575438921921,1.0,274.92090426871397
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,33,1000,606683.8975177697,6066.838975177697,1.0,274.96966432345374
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,34,1000,604403.9919576761,6044.039919576761,1.0,288.1205690989912
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,35,1000,608869.5651847497,6088.695651847496,1.0,286.3911771117885
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,36,1000,603424.9379098102,6034.2493790981025,1.0,260.35724519392517
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,37,1000,605722.1009594982,6057.221009594982,1.0,277.3078299008167
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,38,1000,606734.8342846896,6067.348342846896,1.0,289.1126336408299
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,39,1000,606005.4090548807,6060.054090548807,1.0,279.4214312181324
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,40,1000,606127.9677966135,6061.279677966135,1.0,314.8752798123374
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,41,1000,605021.8365506522,6050.218365506522,1.0,334.53104397306373
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,42,1000,605818.6198629291,6058.186198629291,1.0,265.7707273005311
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,43,1000,610551.3774066265,6105.513774066265,1.0,291.7888314968625
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,44,1000,605146.8397863415,6051.468397863416,1.0,271.9758129226908
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,45,1000,605576.0578150967,6055.7605781509665,1.0,306.2443607994521
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,46,1000,606040.5148883378,6060.405148883378,1.0,314.5370687230118
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,47,1000,606020.5022076408,6060.205022076408,1.0,334.1338906135274
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,48,1000,608110.7899777896,6081.107899777896,1.0,277.43981719943787
degradation,0.5,100,300,0.3333333333333333,3,1.0,0.5,49,1000,606473.3916725771,6064.733916725771,1.0,272.591691561262
degradation,0.5,100,400,0.25,4,1.0,0.01,0,1000,809006.4866993931,8090.064866993931,0.654,1822.180821187234
degradation,0.5,100,400,0.25,4,1.0,0.01,1,1000,752436.5898145763,7524.365898145763,0.865,2073.667474357021
degradation,0.5,100,400,0.25,4,1.0,0.01,2,1000,788421.797195287,7884.217971952869,0.601,1999.9091713531843
degradation,0.5,100,400,0.25,4,1.0,0.01,3,1000,748438.190263923,7484.38190263923,0.722,2169.635116857835
degradation,0.5,100,400,0.25,4,1.0,0.01,4,1000,750840.830739879,7508.40830739879,0.802,2029.1791435110113
degradation,0.5,100,400,0.25,4,1.0,0.01,5,1000,740924.1826860824,7409.241826860824,0.993,1949.254076453971
degradation,0.5,100,400,0.25,4,1.0,0.01,6,1000,768164.37471416,7681.6437471416,0.764,1932.5430050282225
degradation,0.5,100,400,0.25,4,1.0,0.01,7,1000,744248.1064988897,7442.481064988898,0.771,2275.936834143536
degradation,0.5,100,400,0.25,4,1.0,0.01,8,1000,768622.5335586317,7686.225335586317,0.998,2072.329424371255
degradation,0.5,100,400,0.25,4,1.0,0.01,9,1000,782754.1839648305,7827.541839648305,0.68,1909.0895599176638
degradation,0.5,100,400,0.25,4,1.0,0.01,10,1000,777358.0645630595,7773.5806456305945,0.759,2044.9432804927444
degradation,0.5,100,400,0.25,4,1.0,0.01,11,1000,759680.3253828196,7596.803253828196,0.718,1895.236405376826
degradation,0.5,100,400,0.25,4,1.0,0.01,12,1000,764695.2683948849,7646.952683948849,0.912,1972.3400593260008
degradation,0.5,100,400,0.25,4,1.0,0.01,13,1000,752891.5804330782,7528.9158043307825,0.997,1910.6921902310341
degradation,0.5,100,400,0.25,4,1.0,0.01,14,1000,782607.8826843412,7826.078826843412,0.677,1929.3154789065109
degradation,0.5,100,400,0.25,4,1.0,0.01,15,1000,760390.1330147901,7603.901330147902,0.765,2207.412398680172
degradation,0.5,100,400,0.25,4,1.0,0.01,16,1000,758395.7577476983,7583.957577476984,0.946,1938.260809704733
degradation,0.5,100,400,0.25,4,1.0,0.01,17,1000,787420.8095805473,7874.208095805473,0.798,2038.9526180102548
degradation,0.5,100,400,0.25,4,1.0,0.01,18,1000,734937.714908207,7349.377149082069,0.67,1977.1440858993826
degradation,0.5,100,400,0.25,4,1.0,0.01,19,1000,773873.2710883784,7738.7327108837835,0.54,1689.859683267249
degradation,0.5,100,400,0.25,4,1.0,0.01,20,1000,776360.1985737146,7763.601985737146,0.812,2141.7827319611897
degradation,0.5,100,400,0.25,4,1.0,0.01,21,1000,769040.6756650925,7690.406756650926,0.518,1854.6999590479559
degradation,0.5,100,400,0.25,4,1.0,0.01,22,1000,780073.729524537,7800.73729524537,0.817,1958.0578740620695
degradation,0.5,100,400,0.25,4,1.0,0.01,23,1000,758596.4907007258,7585.964907007258,0.809,1986.861176937653
degradation,0.5,100,400,0.25,4,1.0,0.01,24,1000,770495.9351809978,7704.959351809978,0.588,1935.523645611257
degradation,0.5,100,400,0.25,4,1.0,0.01,25,1000,800599.7124068354,8005.997124068354,0.744,1989.742117045656
degradation,0.5,100,400,0.25,4,1.0,0.01,26,1000,774043.2140322642,7740.432140322642,0.842,2135.315642980966
degradation,0.5,100,400,0.25,4,1.0,0.01,27,1000,771407.8608478914,7714.078608478914,0.728,1828.1556808523908
degradation,0.5,100,400,0.25,4,1.0,0.01,28,1000,739857.5771325245,7398.575771325244,0.894,2062.9165071708435
degradation,0.5,100,400,0.25,4,1.0,0.01,29,1000,755210.770765977,7552.107707659769,0.893,2249.6669880090494
degradation,0.5,100,400,0.25,4,1.0,0.01,30,1000,752280.7818744923,7522.807818744923,0.671,2030.2355523392816
degradation,0.5,100,400,0.25,4,1.0,0.01,31,1000,771087.2285813729,7710.872285813729,0.748,2059.2862229018233
degradation,0.5,100,400,0.25,4,1.0,0.01,32,1000,762190.6330719454,7621.906330719454,0.936,1995.7589670232098
degradation,0.5,100,400,0.25,4,1.0,0.01,33,1000,768426.6927776904,7684.266927776904,0.965,2052.3753289850138
degradation,0.5,100,400,0.25,4,1.0,0.01,34,1000,776014.0733975654,7760.140733975654,0.602,2066.0773554720063
degradation,0.5,100,400,0.25,4,1.0,0.01,35,1000,768575.3577832883,7685.753577832884,0.645,2089.4124334868047
degradation,0.5,100,400,0.25,4,1.0,0.01,36,1000,747935.6708517864,7479.356708517864,0.974,1939.7100252924408
degradation,0.5,100,400,0.25,4,1.0,0.01,37,1000,762976.418627676,7629.76418627676,0.979,1926.8810245155012
degradation,0.5,100,400,0.25,4,1.0,0.01,38,1000,762053.9576103876,7620.539576103876,0.665,1967.5604771184383
degradation,0.5,100,400,0.25,4,1.0,0.01,39,1000,808764.3690970876,8087.643690970876,0.56,1994.5698058686573
degradation,0.5,100,400,0.25,4,1.0,0.01,40,1000,749921.3480701619,7499.213480701619,0.599,1870.6856829480512
degradation,0.5,100,400,0.25,4,1.0,0.01,41,1000,755570.3974610739,7555.703974610739,0.647,2074.3220257895846
degradation,0.5,100,400,0.25,4,1.0,0.01,42,1000,780201.23672857,7802.0123672857,0.559,1861.1714446871597
degradation,0.5,100,400,0.25,4,1.0,0.01,43,1000,751492.0675960626,7514.920675960626,0.788,1976.0280998319515
degradation,0.5,100,400,0.25,4,1.0,0.01,44,1000,767504.9960076732,7675.0499600767325,0.817,1901.7302920805828
degradation,0.5,100,400,0.25,4,1.0,0.01,45,1000,756720.7520629705,7567.207520629705,0.81,2143.007689383381
degradation,0.5,100,400,0.25,4,1.0,0.01,46,1000,757789.8227452527,7577.898227452528,0.724,1920.4628716514962
degradation,0.5,100,400,0.25,4,1.0,0.01,47,1000,760297.4217565418,7602.974217565418,0.598,1954.1222584481027
degradation,0.5,100,400,0.25,4,1.0,0.01,48,1000,749284.2230753765,7492.842230753765,0.768,2009.7739702034637
degradation,0.5,100,400,0.25,4,1.0,0.01,49,1000,746181.3781658668,7461.813781658669,0.558,1835.905050846415
degradation,0.5,100,400,0.25,4,1.0,0.02,0,1000,897408.7580891585,8974.087580891584,0.622,1484.6276866886271
degradation,0.5,100,400,0.25,4,1.0,0.02,1,1000,873057.3591642592,8730.573591642591,0.575,1527.2055881093186
degradation,0.5,100,400,0.25,4,1.0,0.02,2,1000,872621.7933654066,8726.217933654065,0.608,1477.9064305113727
degradation,0.5,100,400,0.25,4,1.0,0.02,3,1000,887871.8406784976,8878.718406784976,0.598,1459.961319251111
degradation,0.5,100,400,0.25,4,1.0,0.02,4,1000,871389.7301739956,8713.897301739957,0.505,1380.8500353555405
degradation,0.5,100,400,0.25,4,1.0,0.02,5,1000,889504.1743903764,8895.041743903765,0.58,1563.8279951504283
degradation,0.5,100,400,0.25,4,1.0,0.02,6,1000,868291.2239015311,8682.912239015312,0.635,1491.824949212657
degradation,0.5,100,400,0.25,4,1.0,0.02,7,1000,867692.4154404028,8676.924154404029,0.576,1732.7002794158136
degradation,0.5,100,400,0.25,4,1.0,0.02,8,1000,872230.0296307027,8722.300296307027,0.575,1655.082408336755
degradation,0.5,100,400,0.25,4,1.0,0.02,9,1000,869141.6837306777,8691.416837306777,0.652,1552.861680416073
degradation,0.5,100,400,0.25,4,1.0,0.02,10,1000,863786.802834205,8637.868028342049,0.574,1546.4745482421738
degradation,0.5,100,400,0.25,4,1.0,0.02,11,1000,851986.4098107854,8519.864098107855,0.697,1568.2109672642878
degradation,0.5,100,400,0.25,4,1.0,0.02,12,1000,880757.3082648074,8807.573082648074,0.583,1339.2468006271306
degradation,0.5,100,400,0.25,4,1.0,0.02,13,1000,877879.0539486057,8778.790539486057,0.67,1420.2005133711361
degradation,0.5,100,400,0.25,4,1.0,0.02,14,1000,850764.4932681047,8507.644932681047,0.658,1724.9307664016467
degradation,0.5,100,400,0.25,4,1.0,0.02,15,1000,859135.5933869671,8591.35593386967,0.698,1678.4216382771053
degradation,0.5,100,400,0.25,4,1.0,0.02,16,1000,868607.8997682419,8686.07899768242,0.686,1492.486467581594
degradation,0.5,100,400,0.25,4,1.0,0.02,17,1000,875761.4166802069,8757.614166802068,0.559,1686.0239583277323
degradation,0.5,100,400,0.25,4,1.0,0.02,18,1000,863964.6939674797,8639.646939674798,0.576,1530.6225713667152
degradation,0.5,100,400,0.25,4,1.0,0.02,19,1000,859746.3386807281,8597.463386807281,0.716,1378.0842335638786
degradation,0.5,100,400,0.25,4,1.0,0.02,20,1000,869183.5327548074,8691.835327548073,0.564,1526.168700747728
degradation,0.5,100,400,0.25,4,1.0,0.02,21,1000,868967.0734284344,8689.670734284344,0.603,1433.8071788160253
degradation,0.5,100,400,0.25,4,1.0,0.02,22,1000,863036.6704535153,8630.366704535152,0.643,1582.6195283341087
degradation,0.5,100,400,0.25,4,1.0,0.02,23,1000,873608.3103319413,8736.083103319414,0.677,1564.022721321299
degradation,0.5,100,400,0.25,4,1.0,0.02,24,1000,887925.2553401941,8879.25255340194,0.546,1289.747461541101
degradation,0.5,100,400,0.25,4,1.0,0.02,25,1000,891159.7460239667,8911.597460239667,0.607,1574.3133407845476
degradation,0.5,100,400,0.25,4,1.0,0.02,26,1000,865714.9299557096,8657.149299557095,0.627,1752.6641780438558
degradation,0.5,100,400,0.25,4,1.0,0.02,27,1000,862411.832309165,8624.11832309165,0.567,1536.5000960424113
degradation,0.5,100,400,0.25,4,1.0,0.02,28,1000,883551.7411728153,8835.517411728153,0.594,1331.4354760474112
degradation,0.5,100,400,0.25,4,1.0,0.02,29,1000,854860.1378962579,8548.60137896258,0.699,1599.4883821512988
degradation,0.5,100,400,0.25,4,1.0,0.02,30,1000,862964.1123714772,8629.641123714771,0.581,1533.5434242330937
degradation,0.5,100,400,0.25,4,1.0,0.02,31,1000,867267.6916868651,8672.676916868651,0.604,1530.9756022818358
degradation,0.5,100,400,0.25,4,1.0,0.02,32,1000,886367.2244756686,8863.672244756686,0.588,1344.686742678389
degradation,0.5,100,400,0.25,4,1.0,0.02,33,1000,855459.0077146012,8554.590077146013,0.659,1556.6056650782336
degradation,0.5,100,400,0.25,4,1.0,0.02,34,1000,883655.2605792906,8836.552605792906,0.551,1506.969920840488
degradation,0.5,100,400,0.25,4,1.0,0.02,35,1000,872450.2152667636,8724.502152667636,0.616,1352.4282807880938
degradation,0.5,100,400,0.25,4,1.0,0.02,36,1000,861276.8274451453,8612.768274451453,0.582,1548.8763408612917
degradation,0.5,100,400,0.25,4,1.0,0.02,37,1000,863662.1000499624,8636.621000499625,0.652,1522.2820228822059
degradation,0.5,100,400,0.25,4,1.0,0.02,38,1000,872153.1559849489,8721.531559849489,0.623,1498.5436277680828
degradation,0.5,100,400,0.25,4,1.0,0.02,39,1000,882957.8024603631,8829.578024603632,0.555,1460.5390343858767
degradation,0.5,100,400,0.25,4,1.0,0.02,40,1000,868355.8184641973,8683.558184641974,0.618,1480.4428471777599
degradation,0.5,100,400,0.25,4,1.0,0.02,41,1000,871718.0218926342,8717.180218926342,0.607,1526.3426460269443
degradation,0.5,100,400,0.25,4,1.0,0.02,42,1000,879570.6238531513,8795.706238531513,0.544,1333.5050057370513
degradation,0.5,100,400,0.25,4,1.0,0.02,43,1000,863430.5904181562,8634.305904181563,0.649,1537.0624250504384
degradation,0.5,100,400,0.25,4,1.0,0.02,44,1000,877602.1373620857,8776.021373620857,0.619,1502.0164504585066
degradation,0.5,100,400,0.25,4,1.0,0.02,45,1000,866731.996991013,8667.31996991013,0.686,1520.4368976262163
degradation,0.5,100,400,0.25,4,1.0,0.02,46,1000,870327.5680896768,8703.275680896768,0.578,1522.9883258414447
degradation,0.5,100,400,0.25,4,1.0,0.02,47,1000,880375.9045126905,8803.759045126904,0.598,1370.061862338711
degradation,0.5,100,400,0.25,4,1.0,0.02,48,1000,855790.4819939225,8557.904819939225,0.683,1536.3362871422526
degradation,0.5,100,400,0.25,4,1.0,0.02,49,1000,879747.9319227338,8797.479319227337,0.59,1387.6413874609648
degradation,0.5,100,400,0.25,4,1.0,0.03,0,1000,921931.964137928,9219.31964137928,0.691,1303.2305085122653
degradation,0.5,100,400,0.25,4,1.0,0.03,1,1000,906438.8790229112,9064.388790229112,0.634,1301.5941817621133
degradation,0.5,100,400,0.25,4,1.0,0.03,2,1000,910643.7413657061,9106.43741365706,0.661,1294.4416755360214
degradation,0.5,100,400,0.25,4,1.0,0.03,3,1000,907097.4832550351,9070.974832550351,0.615,1282.1661424975798
degradation,0.5,100,400,0.25,4,1.0,0.03,4,1000,903456.5048101854,9034.565048101855,0.634,1285.1840195135505
degradation,0.5,100,400,0.25,4,1.0,0.03,5,1000,909685.9988029643,9096.859988029644,0.727,1387.0096163612718
degradation,0.5,100,400,0.25,4,1.0,0.03,6,1000,911392.0671136357,9113.920671136357,0.635,1211.0519055495593
degradation,0.5,100,400,0.25,4,1.0,0.03,7,1000,901891.9392002954,9018.919392002954,0.656,1314.9051769638725
degradation,0.5,100,400,0.25,4,1.0,0.03,8,1000,916276.8312594463,9162.768312594464,0.641,1274.98784516855
degradation,0.5,100,400,0.25,4,1.0,0.03,9,1000,919759.0601282056,9197.590601282056,0.627,1236.128825608919
degradation,0.5,100,400,0.25,4,1.0,0.03,10,1000,914389.8566992495,9143.898566992495,0.701,1270.8678157664756
degradation,0.5,100,400,0.25,4,1.0,0.03,11,1000,919782.4162735201,9197.824162735202,0.651,1222.4433177025421
degradation,0.5,100,400,0.25,4,1.0,0.03,12,1000,913964.3102663985,9139.643102663984,0.629,1260.8631163046248
degradation,0.5,100,400,0.25,4,1.0,0.03,13,1000,908778.7237856947,9087.787237856946,0.652,1392.215041107107
degradation,0.5,100,400,0.25,4,1.0,0.03,14,1000,896772.846536817,8967.72846536817,0.646,1470.3501312911642
degradation,0.5,100,400,0.25,4,1.0,0.03,15,1000,904856.7386981059,9048.56738698106,0.722,1210.6863243038877
degradation,0.5,100,400,0.25,4,1.0,0.03,16,1000,910046.3623070439,9100.463623070438,0.658,1302.6412066602456
degradation,0.5,100,400,0.25,4,1.0,0.03,17,1000,915635.8068652378,9156.358068652378,0.615,1200.6393729052252
degradation,0.5,100,400,0.25,4,1.0,0.03,18,1000,912927.13651615,9129.2713651615,0.615,1311.791707498479
degradation,0.5,100,400,0.25,4,1.0,0.03,19,1000,914306.6560236465,9143.066560236464,0.639,1238.11500000859
degradation,0.5,100,400,0.25,4,1.0,0.03,20,1000,914573.5859229342,9145.735859229342,0.615,1277.197990854294
degradation,0.5,100,400,0.25,4,1.0,0.03,21,1000,907430.6679448003,9074.306679448004,0.636,1352.2082414280233
degradation,0.5,100,400,0.25,4,1.0,0.03,22,1000,900765.6514795697,9007.656514795697,0.771,1308.9899807283052
degradation,0.5,100,400,0.25,4,1.0,0.03,23,1000,918852.1282765969,9188.521282765969,0.601,1162.7763423032234
